incident_id,locality,latitude,longitude,crime_type,severity,time_of_day,day_type,lighting,crowd_level,police_distance_m,report_source,risk_score
INC09491,Old Town,20.236626,85.834246,Stalking,4,Evening,Weekend,Good,Medium,998,Police,68
INC09492,Nayapalli,20.295888,85.804848,Stalking,4,Afternoon,Weekend,Good,High,148,Community,64
INC09493,Mancheswar,20.320744,85.862833,Harassment,3,Night,Weekday,Poor,Medium,863,Community,80
INC09494,Vani Vihar,20.298995,85.843972,Stalking,4,Morning,Weekday,Poor,High,353,Community,75
INC09495,CRP Square,20.312748,85.824377,Assault on Woman,5,Night,Weekday,Moderate,Medium,1093,Police,97
INC09496,Lingaraj,20.245302,85.836627,Assault on Woman,5,Night,Weekday,Good,Low,1093,Community,87
INC09497,Khandagiri,20.258171,85.779175,Assault on Woman,5,Afternoon,Weekday,Poor,High,250,Police,98
INC09498,Baramunda,20.270912,85.803955,Kidnapping Attempt,5,Evening,Weekend,Moderate,High,899,Community,94
INC09499,Nayapalli,20.297853,85.803884,Assault on Woman,5,Night,Weekday,Poor,Low,975,Community,100
INC09500,Dumduma,20.263432,85.792655,Assault on Woman,5,Night,Weekday,Good,Medium,392,Community,86
INC09501,Chandrasekharpur,20.334926,85.819992,Kidnapping Attempt,5,Night,Weekday,Moderate,High,100,Community,100
INC09502,Khandagiri,20.255175,85.781276,Snatching,3,Afternoon,Weekend,Moderate,High,1188,Community,59
INC09503,Old Town,20.240103,85.833071,Harassment,3,Evening,Weekday,Moderate,Medium,597,Community,62
INC09504,Infocity,20.345939,85.814258,Kidnapping Attempt,5,Afternoon,Weekday,Poor,High,187,Community,98
INC09505,Kalpana Square,20.261916,85.843981,Harassment,3,Afternoon,Weekend,Moderate,Low,924,Community,54
INC09506,Acharya Vihar,20.302945,85.833103,Harassment,3,Night,Weekend,Moderate,Low,638,Police,65
INC09507,Pokhariput,20.256896,85.805507,Harassment,3,Night,Weekday,Good,Low,1371,Community,64
INC09508,CRP Square,20.312484,85.819765,Kidnapping Attempt,5,Morning,Weekday,Good,High,425,Police,73
INC09509,Lingaraj,20.243807,85.833474,Assault on Woman,5,Afternoon,Weekend,Poor,Medium,320,Community,97
INC09510,Pokhariput,20.252152,85.804759,Stalking,4,Evening,Weekday,Poor,High,662,Police,84
INC09511,Kalpana Square,20.260443,85.845562,Sexual Harassment,5,Evening,Weekend,Poor,Medium,726,Community,100
INC09512,Rasulgarh,20.291433,85.872168,Assault on Woman,5,Morning,Weekend,Moderate,High,1381,Police,82
INC09513,Lingaraj,20.244279,85.836856,Assault on Woman,5,Afternoon,Weekend,Moderate,High,1462,Police,84
INC09514,Lingaraj,20.240043,85.835792,Stalking,4,Evening,Weekday,Good,Medium,325,Community,68
INC09515,Lingaraj,20.240892,85.833111,Suspicious Activity,2,Afternoon,Weekend,Poor,Medium,693,Community,54
INC09516,Khandagiri,20.258953,85.778975,Suspicious Activity,2,Night,Weekday,Poor,Medium,112,Community,66
INC09517,Dumduma,20.266333,85.792768,Harassment,3,Evening,Weekend,Poor,High,1274,Community,70
INC09518,Pokhariput,20.256311,85.804394,Stalking,4,Evening,Weekday,Poor,Low,1172,Police,87
INC09519,Master Canteen,20.268276,85.8389,Kidnapping Attempt,5,Evening,Weekday,Poor,Medium,143,Community,100
INC09520,Jaydev Vihar,20.299851,85.821502,Harassment,3,Night,Weekday,Poor,Low,546,Community,79
INC09521,Chandrasekharpur,20.333099,85.821055,Eve-teasing,2,Night,Weekend,Good,Medium,389,Community,45
INC09522,Acharya Vihar,20.297189,85.835339,Assault on Woman,5,Evening,Weekend,Good,High,704,Community,87
INC09523,Mancheswar,20.319366,85.863614,Snatching,3,Night,Weekend,Moderate,Low,789,Community,73
INC09524,Chandrasekharpur,20.33028,85.81869,Suspicious Activity,2,Night,Weekday,Moderate,High,1330,Community,52
INC09525,Rasulgarh,20.292774,85.873507,Stalking,4,Morning,Weekday,Good,Low,611,Community,56
INC09526,KIIT Square,20.352364,85.816024,Snatching,3,Morning,Weekday,Moderate,Low,1397,Community,51
INC09527,Kalpana Square,20.257572,85.845701,Stalking,4,Evening,Weekday,Moderate,High,1182,Community,80
INC09528,Saheed Nagar,20.29721,85.843876,Harassment,3,Night,Weekend,Good,Low,736,Community,57
INC09529,Old Town,20.235678,85.834106,Sexual Harassment,5,Evening,Weekend,Poor,High,650,Community,100
INC09530,Old Town,20.236058,85.835448,Harassment,3,Night,Weekend,Moderate,Medium,1030,Community,66
INC09531,Chandrasekharpur,20.330905,85.821181,Suspicious Activity,2,Evening,Weekend,Moderate,Medium,454,Community,50
INC09532,Rasulgarh,20.291662,85.871101,Harassment,3,Evening,Weekday,Moderate,Low,749,Community,60
INC09533,Chandrasekharpur,20.332497,85.818918,Assault on Woman,5,Morning,Weekday,Moderate,Low,1402,Community,81
INC09534,Infocity,20.343439,85.817768,Stalking,4,Afternoon,Weekend,Moderate,Low,1425,Police,66
INC09535,Mancheswar,20.319711,85.862125,Snatching,3,Night,Weekend,Poor,Low,1411,Community,77
INC09536,Kalpana Square,20.261111,85.840667,Sexual Harassment,5,Night,Weekday,Moderate,Low,626,Community,100
INC09537,Dumduma,20.26298,85.795457,Harassment,3,Morning,Weekday,Poor,Low,1256,Community,64
INC09538,CRP Square,20.31504,85.821434,Eve-teasing,2,Evening,Weekend,Poor,Low,396,Community,62
INC09539,Baramunda,20.267335,85.80145,Snatching,3,Night,Weekend,Good,High,914,Community,61
INC09540,Nayapalli,20.297083,85.805069,Assault on Woman,5,Night,Weekend,Poor,Low,885,Community,100
INC09541,Jaydev Vihar,20.298446,85.822328,Snatching,3,Afternoon,Weekday,Good,High,1324,Community,48
INC09542,Acharya Vihar,20.302497,85.836656,Harassment,3,Afternoon,Weekday,Poor,High,365,Police,66
INC09543,Patia,20.354071,85.816677,Stalking,4,Night,Weekday,Moderate,Medium,104,Community,83
INC09544,Baramunda,20.270963,85.802763,Snatching,3,Evening,Weekday,Poor,High,1281,Community,71
INC09545,Nayapalli,20.298325,85.803413,Harassment,3,Night,Weekend,Good,High,595,Community,57
INC09546,Kalpana Square,20.260104,85.844227,Sexual Harassment,5,Evening,Weekday,Good,Medium,249,Community,82
INC09547,Lingaraj,20.240756,85.832519,Snatching,3,Evening,Weekend,Good,Medium,303,Community,55
INC09548,CRP Square,20.316855,85.821111,Stalking,4,Evening,Weekday,Moderate,Medium,1174,Community,75
INC09549,Patia,20.353247,85.819484,Stalking,4,Night,Weekend,Good,High,462,Police,72
INC09550,Lingaraj,20.242849,85.835519,Sexual Harassment,5,Afternoon,Weekend,Good,High,1410,Police,71
INC09551,Mancheswar,20.319144,85.863894,Harassment,3,Evening,Weekend,Poor,Low,570,Police,76
INC09552,Patia,20.355254,85.819691,Harassment,3,Evening,Weekday,Moderate,Medium,1407,Community,63
INC09553,Nayapalli,20.298449,85.803932,Stalking,4,Afternoon,Weekday,Moderate,Low,1102,Community,65
INC09554,Lingaraj,20.242048,85.836373,Harassment,3,Afternoon,Weekday,Moderate,Medium,339,Community,56
INC09555,CRP Square,20.312333,85.822887,Assault on Woman,5,Night,Weekday,Good,Low,614,Police,93
INC09556,Acharya Vihar,20.298864,85.837837,Kidnapping Attempt,5,Afternoon,Weekday,Moderate,Medium,118,Police,82
INC09557,Infocity,20.341894,85.814226,Harassment,3,Afternoon,Weekday,Poor,Medium,403,Community,60
INC09558,Pokhariput,20.256096,85.802184,Suspicious Activity,2,Night,Weekend,Poor,Low,582,Community,61
INC09559,Master Canteen,20.26885,85.838124,Assault on Woman,5,Afternoon,Weekday,Poor,High,841,Police,91
INC09560,Kalpana Square,20.259881,85.844104,Assault on Woman,5,Evening,Weekend,Good,Low,356,Police,83
INC09561,Acharya Vihar,20.297873,85.835154,Sexual Harassment,5,Night,Weekday,Good,Medium,1435,Police,91
INC09562,Rasulgarh,20.292376,85.873774,Assault on Woman,5,Afternoon,Weekday,Good,Low,1234,Community,79
INC09563,Dumduma,20.262399,85.791802,Harassment,3,Night,Weekend,Moderate,Low,1425,Community,66
INC09564,Dumduma,20.266973,85.794949,Assault on Woman,5,Night,Weekend,Moderate,High,279,Police,97
INC09565,Patia,20.355116,85.818763,Stalking,4,Evening,Weekend,Moderate,High,1463,Community,78
INC09566,Kalpana Square,20.261486,85.842255,Harassment,3,Night,Weekend,Moderate,Medium,800,Community,75
INC09567,Old Town,20.236872,85.831986,Harassment,3,Night,Weekday,Moderate,Low,350,Police,70
INC09568,KIIT Square,20.355572,85.815272,Snatching,3,Evening,Weekday,Good,Low,264,Community,54
INC09569,Dumduma,20.263036,85.795081,Suspicious Activity,2,Night,Weekend,Poor,Medium,1143,Community,64
INC09570,Patia,20.35588,85.817102,Stalking,4,Evening,Weekend,Moderate,High,950,Police,73
INC09571,Rasulgarh,20.287889,85.873633,Assault on Woman,5,Night,Weekend,Poor,Low,973,Community,100
INC09572,Dumduma,20.265823,85.794477,Harassment,3,Afternoon,Weekend,Moderate,Medium,804,Community,58
INC09573,Vani Vihar,20.298336,85.840339,Sexual Harassment,5,Night,Weekend,Moderate,Medium,229,Police,99
INC09574,Pokhariput,20.256831,85.804458,Assault on Woman,5,Evening,Weekday,Poor,High,516,Community,99
INC09575,Baramunda,20.271528,85.80155,Harassment,3,Afternoon,Weekend,Poor,High,525,Community,60
INC09576,Pokhariput,20.254529,85.804373,Kidnapping Attempt,5,Evening,Weekend,Poor,Medium,1370,Community,100
INC09577,Nayapalli,20.295928,85.807629,Stalking,4,Evening,Weekday,Moderate,Low,501,Community,73
INC09578,Kalpana Square,20.257147,85.843241,Stalking,4,Night,Weekday,Moderate,Medium,462,Community,84
INC09579,Saheed Nagar,20.298025,85.843252,Stalking,4,Night,Weekday,Poor,Low,546,Community,100
INC09580,Kalpana Square,20.258359,85.840201,Harassment,3,Afternoon,Weekend,Good,High,133,Police,49
INC09581,CRP Square,20.313582,85.819787,Harassment,3,Night,Weekday,Good,Medium,314,Community,59
INC09582,Infocity,20.342474,85.814197,Snatching,3,Evening,Weekday,Poor,Low,765,Police,75
INC09583,Kalpana Square,20.258577,85.844117,Harassment,3,Afternoon,Weekday,Poor,Medium,805,Community,63
INC09584,Vani Vihar,20.298396,85.843861,Harassment,3,Afternoon,Weekday,Poor,Low,1483,Community,66
INC09585,Chandrasekharpur,20.330377,85.822905,Harassment,3,Afternoon,Weekend,Moderate,Low,815,Community,55
INC09586,Rasulgarh,20.287393,85.872731,Assault on Woman,5,Afternoon,Weekday,Good,High,415,Community,75
INC09587,Khandagiri,20.259352,85.780835,Suspicious Activity,2,Evening,Weekend,Good,Medium,537,Police,40
INC09588,Jaydev Vihar,20.303929,85.820735,Stalking,4,Morning,Weekday,Moderate,Medium,197,Community,74
INC09589,Rasulgarh,20.287373,85.873577,Eve-teasing,2,Afternoon,Weekend,Moderate,Low,1397,Community,40
INC09590,Lingaraj,20.244843,85.831673,Suspicious Activity,2,Evening,Weekend,Moderate,Low,1238,Community,53
INC09591,Nayapalli,20.29302,85.805909,Harassment,3,Night,Weekday,Moderate,High,220,Community,75
INC09592,Vani Vihar,20.299326,85.84367,Stalking,4,Afternoon,Weekend,Poor,Medium,1047,Community,81
INC09593,Nayapalli,20.297863,85.805844,Suspicious Activity,2,Evening,Weekend,Poor,High,482,Community,57
INC09594,Saheed Nagar,20.298986,85.841146,Assault on Woman,5,Night,Weekday,Good,Medium,463,Community,92
INC09595,Jaydev Vihar,20.301736,85.817788,Assault on Woman,5,Evening,Weekday,Moderate,Medium,737,Community,90
INC09596,Khandagiri,20.258055,85.784731,Stalking,4,Morning,Weekend,Good,Medium,1166,Police,56
INC09597,Infocity,20.346525,85.813114,Stalking,4,Evening,Weekend,Moderate,High,1151,Community,73
INC09598,Baramunda,20.267053,85.806452,Harassment,3,Night,Weekend,Moderate,Low,368,Community,71
INC09599,Nayapalli,20.295803,85.804435,Harassment,3,Afternoon,Weekend,Moderate,Low,1209,Community,55
INC09600,Lingaraj,20.24171,85.831943,Suspicious Activity,2,Morning,Weekend,Poor,Low,887,Community,50
INC09601,Master Canteen,20.270555,85.842174,Harassment,3,Evening,Weekend,Poor,Low,578,Community,70
INC09602,Master Canteen,20.266062,85.840521,Assault on Woman,5,Night,Weekday,Moderate,Medium,1442,Community,97
INC09603,Khandagiri,20.257533,85.781423,Harassment,3,Evening,Weekday,Moderate,Medium,392,Community,65
INC09604,Old Town,20.238703,85.836493,Suspicious Activity,2,Night,Weekday,Moderate,High,1050,Community,52
INC09605,Nayapalli,20.298106,85.807371,Suspicious Activity,2,Night,Weekday,Good,Medium,720,Community,47
INC09606,CRP Square,20.312959,85.821696,Harassment,3,Morning,Weekday,Good,Low,294,Police,40
INC09607,KIIT Square,20.354746,85.817503,Harassment,3,Morning,Weekend,Good,High,813,Police,46
INC09608,Master Canteen,20.266376,85.842303,Eve-teasing,2,Afternoon,Weekend,Poor,High,218,Community,53
INC09609,Patia,20.354416,85.820433,Harassment,3,Evening,Weekday,Good,High,940,Community,53
INC09610,Old Town,20.235762,85.835417,Stalking,4,Night,Weekend,Moderate,High,584,Police,89
INC09611,Jaydev Vihar,20.300524,85.817549,Assault on Woman,5,Evening,Weekday,Poor,Medium,965,Community,100
INC09612,Pokhariput,20.254228,85.805095,Stalking,4,Morning,Weekday,Moderate,High,410,Police,73
INC09613,Khandagiri,20.2547,85.78472,Kidnapping Attempt,5,Afternoon,Weekend,Poor,Low,727,Community,94
INC09614,Saheed Nagar,20.29724,85.840078,Sexual Harassment,5,Evening,Weekend,Moderate,Medium,778,Police,90
INC09615,Acharya Vihar,20.300912,85.834046,Suspicious Activity,2,Morning,Weekday,Moderate,Medium,1449,Community,45
INC09616,Chandrasekharpur,20.331363,85.82275,Stalking,4,Evening,Weekday,Poor,High,1444,Community,88
INC09617,Nayapalli,20.294768,85.80287,Assault on Woman,5,Afternoon,Weekend,Good,Medium,755,Police,78
INC09618,Nayapalli,20.297063,85.80212,Sexual Harassment,5,Morning,Weekday,Moderate,Medium,996,Police,80
INC09619,Nayapalli,20.294788,85.807636,Assault on Woman,5,Night,Weekend,Moderate,Medium,268,Community,100
INC09620,Vani Vihar,20.299821,85.84005,Snatching,3,Afternoon,Weekend,Moderate,Low,293,Community,55
INC09621,Khandagiri,20.257409,85.782016,Stalking,4,Night,Weekday,Good,Medium,1102,Community,78
INC09622,Infocity,20.341157,85.816604,Harassment,3,Night,Weekend,Moderate,High,223,Police,66
INC09623,Pokhariput,20.255329,85.802039,Stalking,4,Morning,Weekend,Good,Medium,585,Police,58
INC09624,Master Canteen,20.266528,85.842072,Sexual Harassment,5,Evening,Weekday,Moderate,Medium,1005,Community,95
INC09625,Old Town,20.239747,85.831638,Eve-teasing,2,Night,Weekday,Moderate,High,390,Community,57
INC09626,CRP Square,20.314939,85.820805,Stalking,4,Evening,Weekend,Moderate,Low,1255,Community,75
INC09627,Vani Vihar,20.298231,85.841833,Harassment,3,Night,Weekday,Moderate,Medium,335,Community,70
INC09628,Saheed Nagar,20.29513,85.843543,Kidnapping Attempt,5,Afternoon,Weekday,Good,Medium,1351,Community,71
INC09629,CRP Square,20.31319,85.820889,Stalking,4,Evening,Weekend,Poor,High,1267,Community,87
INC09630,Mancheswar,20.320594,85.861299,Snatching,3,Afternoon,Weekday,Good,Low,182,Community,41
INC09631,CRP Square,20.312371,85.820344,Stalking,4,Afternoon,Weekend,Moderate,High,1331,Community,67
INC09632,Patia,20.352295,85.821098,Harassment,3,Afternoon,Weekend,Poor,Medium,723,Community,63
INC09633,Saheed Nagar,20.293834,85.841479,Stalking,4,Afternoon,Weekday,Poor,High,936,Police,85
INC09634,Mancheswar,20.323221,85.864537,Stalking,4,Night,Weekend,Moderate,Medium,995,Police,86
INC09635,CRP Square,20.315426,85.821001,Eve-teasing,2,Afternoon,Weekend,Poor,Medium,1377,Community,47
INC09636,Rasulgarh,20.290048,85.870526,Harassment,3,Night,Weekday,Poor,Low,931,Community,81
INC09637,Chandrasekharpur,20.333388,85.822994,Snatching,3,Evening,Weekday,Poor,High,799,Community,76
INC09638,Old Town,20.236011,85.833378,Snatching,3,Evening,Weekend,Poor,Medium,778,Community,78
INC09639,Patia,20.357451,85.820415,Harassment,3,Evening,Weekend,Good,Low,1228,Community,57
INC09640,Acharya Vihar,20.299549,85.836227,Harassment,3,Evening,Weekday,Poor,Medium,676,Community,71
INC09641,Nayapalli,20.293494,85.807717,Stalking,4,Afternoon,Weekend,Moderate,Medium,1358,Community,69
INC09642,Acharya Vihar,20.30189,85.834044,Harassment,3,Evening,Weekday,Poor,High,1343,Community,78
INC09643,Rasulgarh,20.291956,85.873549,Stalking,4,Night,Weekday,Good,High,1446,Community,71
INC09644,Patia,20.356947,85.818012,Harassment,3,Night,Weekday,Good,Medium,854,Police,63
INC09645,Old Town,20.240155,85.832078,Suspicious Activity,2,Night,Weekend,Moderate,Low,332,Police,60
INC09646,KIIT Square,20.354843,85.819899,Kidnapping Attempt,5,Afternoon,Weekday,Moderate,Low,684,Community,88
INC09647,Dumduma,20.264164,85.792541,Stalking,4,Night,Weekend,Moderate,Low,1011,Police,89
INC09648,Rasulgarh,20.287426,85.873079,Assault on Woman,5,Afternoon,Weekend,Poor,Low,1360,Police,96
INC09649,Lingaraj,20.241896,85.83426,Assault on Woman,5,Morning,Weekday,Good,Medium,692,Community,72
INC09650,Acharya Vihar,20.300107,85.83697,Kidnapping Attempt,5,Night,Weekday,Moderate,Medium,579,Community,100
INC09651,Lingaraj,20.240398,85.831885,Assault on Woman,5,Evening,Weekend,Moderate,Low,1032,Community,89
INC09652,Mancheswar,20.319398,85.863329,Snatching,3,Afternoon,Weekday,Moderate,Low,1205,Community,55
INC09653,CRP Square,20.312312,85.823761,Assault on Woman,5,Morning,Weekday,Moderate,Low,241,Community,82
INC09654,Chandrasekharpur,20.331527,85.821691,Eve-teasing,2,Night,Weekend,Poor,Medium,444,Community,62
INC09655,Infocity,20.344109,85.81772,Assault on Woman,5,Night,Weekend,Good,Medium,1231,Police,93
INC09656,Kalpana Square,20.25863,85.844617,Stalking,4,Evening,Weekday,Good,Medium,1410,Community,71
INC09657,Nayapalli,20.298529,85.803988,Suspicious Activity,2,Afternoon,Weekday,Good,Low,1192,Community,34
INC09658,CRP Square,20.312292,85.822947,Harassment,3,Afternoon,Weekday,Good,Medium,678,Community,45
INC09659,Kalpana Square,20.262008,85.840957,Kidnapping Attempt,5,Morning,Weekend,Moderate,Low,1268,Community,80
INC09660,Nayapalli,20.294696,85.80217,Assault on Woman,5,Afternoon,Weekend,Moderate,Low,531,Community,89
INC09661,Old Town,20.237139,85.834767,Stalking,4,Afternoon,Weekday,Poor,Low,922,Police,84
INC09662,KIIT Square,20.352169,85.815971,Sexual Harassment,5,Morning,Weekend,Good,High,1128,Police,71
INC09663,Lingaraj,20.244323,85.836446,Harassment,3,Night,Weekday,Good,High,1214,Community,65
INC09664,Saheed Nagar,20.294683,85.843451,Harassment,3,Afternoon,Weekday,Poor,High,1092,Police,61
INC09665,Dumduma,20.263553,85.796368,Harassment,3,Night,Weekday,Moderate,Low,1209,Community,66
INC09666,Pokhariput,20.254381,85.803293,Harassment,3,Afternoon,Weekend,Poor,High,734,Police,65
INC09667,Nayapalli,20.293518,85.806844,Suspicious Activity,2,Evening,Weekday,Good,Medium,704,Community,37
INC09668,Acharya Vihar,20.299403,85.835289,Stalking,4,Afternoon,Weekend,Moderate,Low,1259,Police,68
INC09669,Mancheswar,20.322018,85.861671,Assault on Woman,5,Night,Weekend,Moderate,High,669,Community,97
INC09670,Nayapalli,20.295823,85.803138,Kidnapping Attempt,5,Afternoon,Weekday,Poor,High,1077,Police,97
INC09671,Old Town,20.239107,85.834041,Assault on Woman,5,Night,Weekend,Poor,High,876,Community,100
INC09672,KIIT Square,20.352876,85.820887,Harassment,3,Evening,Weekday,Poor,Medium,414,Community,74
INC09673,Mancheswar,20.321706,85.861679,Snatching,3,Afternoon,Weekend,Poor,High,1335,Police,67
INC09674,Pokhariput,20.257414,85.806504,Kidnapping Attempt,5,Night,Weekday,Poor,Low,107,Community,100
INC09675,Kalpana Square,20.260246,85.845283,Harassment,3,Evening,Weekday,Good,Low,1314,Community,52
INC09676,Kalpana Square,20.261872,85.841209,Assault on Woman,5,Evening,Weekend,Poor,High,1495,Community,98
INC09677,Jaydev Vihar,20.299694,85.817337,Snatching,3,Evening,Weekday,Good,Medium,1152,Police,56
INC09678,Kalpana Square,20.261167,85.845909,Harassment,3,Afternoon,Weekend,Moderate,High,1478,Community,50
INC09679,Saheed Nagar,20.293816,85.84338,Snatching,3,Night,Weekday,Poor,Medium,1039,Community,79
INC09680,Nayapalli,20.298599,85.802044,Stalking,4,Afternoon,Weekend,Poor,High,143,Community,78
INC09681,Saheed Nagar,20.296918,85.843861,Sexual Harassment,5,Night,Weekday,Good,Medium,1290,Police,91
INC09682,CRP Square,20.312343,85.82069,Kidnapping Attempt,5,Evening,Weekend,Moderate,Low,1249,Community,93
INC09683,Rasulgarh,20.290083,85.871526,Suspicious Activity,2,Evening,Weekday,Poor,Low,705,Community,55
INC09684,Acharya Vihar,20.302981,85.834429,Harassment,3,Night,Weekday,Poor,Medium,943,Community,76
INC09685,KIIT Square,20.351412,85.815094,Snatching,3,Morning,Weekday,Moderate,High,116,Community,56
INC09686,Pokhariput,20.255779,85.805925,Assault on Woman,5,Night,Weekday,Moderate,Medium,127,Community,100
INC09687,Saheed Nagar,20.293906,85.841835,Snatching,3,Night,Weekend,Poor,High,1279,Police,81
INC09688,Lingaraj,20.244969,85.834515,Kidnapping Attempt,5,Night,Weekday,Good,Medium,493,Community,95
INC09689,Acharya Vihar,20.298531,85.836257,Assault on Woman,5,Night,Weekend,Good,High,515,Community,89
INC09690,Kalpana Square,20.261736,85.840141,Assault on Woman,5,Afternoon,Weekend,Moderate,Medium,560,Police,80
INC09691,Baramunda,20.267203,85.80216,Harassment,3,Afternoon,Weekday,Poor,High,150,Community,64
INC09692,Patia,20.353462,85.816648,Suspicious Activity,2,Afternoon,Weekend,Poor,Low,201,Community,54
INC09693,Kalpana Square,20.261973,85.843734,Harassment,3,Afternoon,Weekday,Poor,Medium,764,Community,69
INC09694,Old Town,20.239108,85.834716,Stalking,4,Morning,Weekend,Poor,Medium,732,Community,79
INC09695,Vani Vihar,20.294158,85.839761,Harassment,3,Night,Weekend,Good,Medium,1263,Community,64
INC09696,Patia,20.355142,85.817104,Assault on Woman,5,Afternoon,Weekday,Poor,High,211,Community,94
INC09697,Nayapalli,20.2939,85.804647,Harassment,3,Afternoon,Weekday,Moderate,Low,590,Police,50
INC09698,Saheed Nagar,20.296595,85.839259,Snatching,3,Night,Weekend,Moderate,Low,759,Community,67
INC09699,Nayapalli,20.297616,85.806633,Harassment,3,Afternoon,Weekday,Moderate,Low,232,Community,55
INC09700,Vani Vihar,20.299983,85.843082,Snatching,3,Afternoon,Weekday,Moderate,Medium,687,Police,56
INC09701,Nayapalli,20.295878,85.805511,Assault on Woman,5,Night,Weekday,Moderate,Medium,189,Community,96
INC09702,Jaydev Vihar,20.301353,85.822541,Harassment,3,Evening,Weekday,Poor,Medium,149,Police,72
INC09703,CRP Square,20.314723,85.821303,Snatching,3,Night,Weekend,Good,High,672,Community,56
INC09704,Rasulgarh,20.28971,85.871213,Suspicious Activity,2,Night,Weekend,Good,Medium,1231,Community,43
INC09705,Chandrasekharpur,20.334983,85.82154,Stalking,4,Afternoon,Weekday,Moderate,Medium,571,Community,70
INC09706,Lingaraj,20.245804,85.833954,Harassment,3,Afternoon,Weekend,Moderate,Low,1141,Community,53
INC09707,Acharya Vihar,20.300421,85.834814,Assault on Woman,5,Evening,Weekend,Poor,Medium,1330,Community,98
INC09708,Old Town,20.240237,85.836282,Harassment,3,Evening,Weekday,Poor,High,615,Police,78
INC09709,Jaydev Vihar,20.299186,85.820611,Snatching,3,Afternoon,Weekday,Good,High,872,Community,48
INC09710,Chandrasekharpur,20.334356,85.81955,Stalking,4,Evening,Weekend,Good,Medium,513,Community,69
INC09711,KIIT Square,20.351806,85.81521,Harassment,3,Morning,Weekend,Good,Medium,296,Police,50
INC09712,Dumduma,20.261768,85.79264,Suspicious Activity,2,Afternoon,Weekday,Good,High,413,Police,28
INC09713,Khandagiri,20.256051,85.779335,Snatching,3,Night,Weekend,Poor,High,589,Community,82
INC09714,Rasulgarh,20.28827,85.870089,Sexual Harassment,5,Morning,Weekday,Poor,Medium,184,Community,93
INC09715,Jaydev Vihar,20.299965,85.820765,Sexual Harassment,5,Night,Weekday,Good,Low,1051,Community,88
INC09716,Master Canteen,20.270174,85.843668,Snatching,3,Morning,Weekend,Poor,Medium,819,Police,69
INC09717,Mancheswar,20.320259,85.863454,Sexual Harassment,5,Evening,Weekend,Poor,High,292,Community,100
INC09718,CRP Square,20.317712,85.819875,Suspicious Activity,2,Night,Weekend,Good,Medium,488,Community,48
INC09719,KIIT Square,20.351717,85.815342,Suspicious Activity,2,Afternoon,Weekday,Poor,Low,698,Police,45
INC09720,Khandagiri,20.255813,85.783276,Stalking,4,Evening,Weekday,Moderate,Low,1322,Community,82
INC09721,Saheed Nagar,20.299077,85.841817,Harassment,3,Evening,Weekday,Poor,Medium,456,Community,73
INC09722,CRP Square,20.312348,85.824459,Suspicious Activity,2,Morning,Weekend,Moderate,Medium,732,Community,41
INC09723,Dumduma,20.264178,85.792881,Sexual Harassment,5,Night,Weekend,Moderate,Low,318,Community,95
INC09724,Pokhariput,20.255428,85.80175,Suspicious Activity,2,Morning,Weekday,Moderate,Medium,604,Community,42
INC09725,Patia,20.353149,85.819569,Harassment,3,Evening,Weekend,Moderate,High,1198,Police,58
INC09726,Old Town,20.237155,85.835709,Snatching,3,Evening,Weekday,Moderate,Medium,483,Police,59
INC09727,Pokhariput,20.253555,85.804814,Stalking,4,Afternoon,Weekend,Poor,Low,768,Community,75
INC09728,Dumduma,20.265066,85.796906,Stalking,4,Evening,Weekend,Moderate,High,193,Community,83
INC09729,Old Town,20.239232,85.831826,Harassment,3,Morning,Weekday,Moderate,Low,802,Police,57
INC09730,Saheed Nagar,20.295199,85.843514,Kidnapping Attempt,5,Night,Weekend,Good,Medium,624,Community,92
INC09731,Old Town,20.236788,85.8323,Harassment,3,Night,Weekday,Poor,Low,459,Community,81
INC09732,Mancheswar,20.321059,85.864681,Stalking,4,Evening,Weekend,Good,Medium,226,Community,71
INC09733,Master Canteen,20.269183,85.839751,Assault on Woman,5,Morning,Weekend,Moderate,Medium,1047,Community,84
INC09734,Vani Vihar,20.294195,85.844168,Harassment,3,Afternoon,Weekend,Good,Low,669,Community,46
INC09735,Nayapalli,20.295658,85.806397,Assault on Woman,5,Evening,Weekday,Good,High,1413,Community,82
INC09736,Lingaraj,20.245369,85.832621,Assault on Woman,5,Night,Weekday,Poor,Low,880,Police,100
INC09737,Mancheswar,20.320929,85.862681,Harassment,3,Evening,Weekend,Poor,Medium,461,Police,78
INC09738,CRP Square,20.314706,85.823496,Harassment,3,Evening,Weekday,Moderate,Medium,1115,Police,63
INC09739,Dumduma,20.265927,85.793266,Assault on Woman,5,Afternoon,Weekday,Moderate,Medium,166,Community,88
INC09740,Chandrasekharpur,20.334839,85.819374,Harassment,3,Evening,Weekday,Good,Low,1066,Community,58
INC09741,Rasulgarh,20.288327,85.870408,Harassment,3,Night,Weekday,Moderate,Low,1279,Community,69
INC09742,CRP Square,20.31488,85.819305,Eve-teasing,2,Evening,Weekday,Good,Low,948,Community,40
INC09743,Mancheswar,20.324071,85.863352,Eve-teasing,2,Evening,Weekday,Poor,High,736,Community,58
INC09744,Jaydev Vihar,20.303651,85.817459,Stalking,4,Night,Weekend,Moderate,Low,548,Community,89
INC09745,Mancheswar,20.324892,85.864144,Sexual Harassment,5,Morning,Weekday,Poor,Low,159,Community,94
